Bait_full_name (and modifications, batch id)	Bait	Prey	Interaction_type	log2FC	pvalue	log2FC(noR_for_direct)	pvalue(noR_for_direct)	log2FC(R_for_direct)	pvalue(R_for_direct)	in_CORUM	CORUM_complex	in_Mentha	Mentha_score	in_HI	in_HIPPIE	HIPPIE_score	in_recY2H	recY2H_score	PPI_support	Life_cycle_step	bait_eclipped	prey_eclipped	Bait_targets_cnt	Prey_targets_cnt	shared_targets	Bait_main_location	Prey_main_location	Bait_main_location(nucl/cyto)	Prey_main_location(nucl/cyto)	Prey_is_RBP	Prey_HydRa_score	Prey_PSP_PScore	Bait_Disgenet_disease_#1	Bait_Disgenet_disease_#2	Prey_Disgenet_disease_#1	Prey_Disgenet_disease_#2	Prey_SAFE_localization	Prey_MMF_localization	Bait_SAFE_localization	Bait_MMF_localization	Prey_NMF_localization_2018
ALYREF	ALYREF	RPL27A	RNA shielded	1.92633142765866	0.0126878247280904	1.92633142765866	0.0126878247280904	1.92633142765866	0.0126878247280904	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum	nucleus	cytoplasm	1.0	0.9996765745177564	0.96	HIV Coinfection	Amyotrophic Lateral Sclerosis	Pancytopenia	Adenocarcinoma of lung (disorder)	-	miscellaneous	chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPL28	Direct	1.87802250311199	0.0315389508721847	1.73134018534115	0.0448863521017542	1.87802250311199	0.0315389508721847	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum	nucleus	cytoplasm	1.0	0.9995391364470366		HIV Coinfection	Amyotrophic Lateral Sclerosis	Infarction, Middle Cerebral Artery	Malignant tumor of colon	-	miscellaneous	chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPL29	Direct	2.05741701779433	0.0219192923861086	2.03355399592024	0.0237559673748997	2.05741701779433	0.0219192923861086	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum;Nucleoli	nucleus	nucleus&cytoplasm	1.0	0.9992400816737818	0.17	HIV Coinfection	Amyotrophic Lateral Sclerosis	Diabetes Mellitus, Non-Insulin-Dependent	Alzheimer's Disease			chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPL3	RNA shielded	1.65672638770707	0.0215335921942667	1.65672638770707	0.0215335921942667	1.65672638770707	0.0215335921942667	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Nucleoli	nucleus	nucleus&cytoplasm	1.0	0.9993686304701525	0.28	HIV Coinfection	Amyotrophic Lateral Sclerosis	Anaplastic carcinoma	Carcinoma, Spindle-Cell	-	miscellaneous	chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPL30	RNA shielded	1.69261612085788	0.0200659793965373	1.69261612085788	0.0200659793965373	1.69261612085788	0.0200659793965373	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum	nucleus	cytoplasm	1.0	0.9993112943526098		HIV Coinfection	Amyotrophic Lateral Sclerosis	Malignant tumor of colon	Medulloblastoma			chromatin, nucleoplasm	chromatin	 nucleolus
ALYREF	ALYREF	RPL31	RNA shielded	1.8706415261051	0.0126878247280904	1.8706415261051	0.0126878247280904	1.8706415261051	0.0126878247280904	False		False		False	False		False		False	export	False	False				Nuclear speckles		nucleus		1.0	1.0		HIV Coinfection	Amyotrophic Lateral Sclerosis	Anemia, Diamond-Blackfan	Malignant neoplasm of breast			chromatin, nucleoplasm	chromatin	 chromosome
ALYREF	ALYREF	RPL32	RNA shielded	1.99717293747879	0.0097755599023707	1.99717293747879	0.0097755599023707	1.99717293747879	0.0097755599023707	False		True	0.236	False	True	0.63	False		True	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum	nucleus	cytoplasm	1.0	0.9992193388223414		HIV Coinfection	Amyotrophic Lateral Sclerosis	Non-Small Cell Lung Carcinoma	Heart failure			chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPL34	Direct	2.03082581904519	0.0152375098340287	1.69935827395421	0.0438781762825421	2.03082581904519	0.0152375098340287	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum;Nucleoli	nucleus	nucleus&cytoplasm	1.0	0.9993588080145942		HIV Coinfection	Amyotrophic Lateral Sclerosis	Secondary malignant neoplasm of lymph node	Non-Small Cell Lung Carcinoma	-	miscellaneous	chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPL35	RNA shielded	1.87667340504304	0.0074037866095225	1.87667340504304	0.0074037866095225	1.87667340504304	0.0074037866095225	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum	nucleus	cytoplasm	1.0	0.9992604782973578		HIV Coinfection	Amyotrophic Lateral Sclerosis	Anemia, Diamond-Blackfan	Aase Smith syndrome 2			chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPL35A	Direct	2.36033670712301	0.0065173023426286	2.2001173858833	0.0188782858109593	2.36033670712301	0.0065173023426286	False		False		False	False		False		False	export	False	False				Nuclear speckles		nucleus		1.0	0.9998553874738884		HIV Coinfection	Amyotrophic Lateral Sclerosis	Diamond-Blackfan Anemia 5	Anemia, Diamond-Blackfan			chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPL36	RNA shielded	2.08914582262433	0.0100165692432024	2.08914582262433	0.0100165692432024	2.08914582262433	0.0100165692432024	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum	nucleus	cytoplasm	1.0	0.9994049689080704		HIV Coinfection	Amyotrophic Lateral Sclerosis	Anemia, Diamond-Blackfan	Glioma			chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPL36A;RPL36A-HNRNPH2	RNA shielded	1.42180685332878	0.0276668825837585	1.42180685332878	0.0276668825837585	1.42180685332878	0.0276668825837585	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum	nucleus	cytoplasm				HIV Coinfection	Amyotrophic Lateral Sclerosis	No Disgenet record	No Disgenet record			chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPL36AL	RNA shielded	1.47906976946021	0.0330731538112939	1.47906976946021	0.0330731538112939	1.47906976946021	0.0330731538112939	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum	nucleus	cytoplasm				HIV Coinfection	Amyotrophic Lateral Sclerosis	No Disgenet record	No Disgenet record			chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPL37A	RNA shielded	1.54019455020471	0.0258413568677163	1.54019455020471	0.0258413568677163	1.54019455020471	0.0258413568677163	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum	nucleus	cytoplasm	1.0	0.9992608299079722		HIV Coinfection	Amyotrophic Lateral Sclerosis	Polycystic Ovary Syndrome	Sclerocystic Ovaries			chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPL4	RNA shielded	2.40933779178925	0.0073067838959791	2.40933779178925	0.0073067838959791	2.40933779178925	0.0073067838959791	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum	nucleus	cytoplasm	1.0	0.9997961668519976	2.45	HIV Coinfection	Amyotrophic Lateral Sclerosis	Helicobacter pylori (H. pylori) infection in conditions classified elsewhere and of unspecified site	Cholelithiasis	cytoplasmic ribonucleoprotein granule	miscellaneous	chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPL5	RNA shielded	2.38975793074718	0.0052872118851198	2.38975793074718	0.0052872118851198	2.38975793074718	0.0052872118851198	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum	nucleus	cytoplasm	1.0	1.0	0.58	HIV Coinfection	Amyotrophic Lateral Sclerosis	Aase Smith syndrome 2	Precursor T-Cell Lymphoblastic Leukemia-Lymphoma	-	nucleoplasm	chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPL6	Direct	2.19957363409207	0.0105819531736892	2.04484300409878	0.0172671341462902	2.19957363409207	0.0105819531736892	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytokinetic bridge;Microtubules	nucleus	cytoplasm	1.0	0.9983953121370904	0.7	HIV Coinfection	Amyotrophic Lateral Sclerosis	Parkinson Disease	Anaplastic carcinoma	cytoplasmic ribonucleoprotein granule	miscellaneous	chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPL7	Direct	2.39857859209402	0.0124186971273364	2.39857859209402	0.0124186971273364	2.0680424754528	0.0161742205262726	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum	nucleus	cytoplasm	1.0	0.9993848465701932	-0.41	HIV Coinfection	Amyotrophic Lateral Sclerosis	Brucellosis		cytoplasmic ribonucleoprotein granule	miscellaneous	chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPL7A	RNA shielded	1.74797353808567	0.0207557752521567	1.74797353808567	0.0207557752521567	1.74797353808567	0.0207557752521567	False		False		False	False		False		False	export	False	False				Nuclear speckles	Nucleoli	nucleus	nucleus	1.0	0.9995281170576368	0.05	HIV Coinfection	Amyotrophic Lateral Sclerosis	Malignant neoplasm of breast	Colorectal Carcinoma	-	miscellaneous	chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPL8	RNA shielded	2.20893327741918	0.0043781882507221	2.20893327741918	0.0043781882507221	2.20893327741918	0.0043781882507221	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum;Nucleoli	nucleus	nucleus&cytoplasm	1.0	1.0	0.76	HIV Coinfection	Amyotrophic Lateral Sclerosis	Glioblastoma	melanoma	-	miscellaneous	chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPL9	RNA shielded	1.7123700304127	0.010103641545478	1.7123700304127	0.010103641545478	1.7123700304127	0.010103641545478	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum	nucleus	cytoplasm	1.0	0.9994546973505553		HIV Coinfection	Amyotrophic Lateral Sclerosis	Anemia, Diamond-Blackfan	Colorectal Carcinoma	no prediction	plasma membrane	chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPLP0	Direct	2.19452203561354	0.0069812333583702	2.19452203561354	0.0069812333583702	1.87740299988414	0.0083667198643929	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum	nucleus	cytoplasm	1.0	0.999164557788447	-0.1	HIV Coinfection	Amyotrophic Lateral Sclerosis	Down Syndrome	Liver carcinoma	chromatin, nucleoplasm	chromatin	chromatin, nucleoplasm	chromatin	 nucleolus
ALYREF	ALYREF	RPLP1	RNA mediated	2.37207944655475	0.0099932075548589	2.37207944655475	0.0099932075548589	2.37207944655475	0.0099932075548589	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum	nucleus	cytoplasm	1.0	0.997555166181886		HIV Coinfection	Amyotrophic Lateral Sclerosis	Malignant tumor of colon	Neuroectodermal Tumor, Melanotic			chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPLP2	RNA mediated	1.90966115289878	0.0102151609374786	1.90966115289878	0.0102151609374786	1.90966115289878	0.0102151609374786	False		False		False	False		False		False	export	False	False				Nuclear speckles	Mitochondria	nucleus	cytoplasm	1.0	0.9954826114683004		HIV Coinfection	Amyotrophic Lateral Sclerosis	Malignant neoplasm of breast	Breast Carcinoma	-	actin cytoskeleton, cytosol	chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPS11	RNA shielded	1.58139817172313	0.013526435745035	1.58139817172313	0.013526435745035	1.58139817172313	0.013526435745035	False		False		False	False		False		False	export	False	True		30.0		Nuclear speckles	Cytosol;Endoplasmic reticulum	nucleus	cytoplasm	1.0	1.0	-0.1	HIV Coinfection	Amyotrophic Lateral Sclerosis	Glioblastoma	Glioblastoma Multiforme	-	miscellaneous	chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPS13	RNA shielded	1.73261887851227	0.0148762064037994	1.73261887851227	0.0148762064037994	1.73261887851227	0.0148762064037994	False		False		False	False		False		False	export	False	False				Nuclear speckles	Endoplasmic reticulum	nucleus	secretory	1.0	0.9986198082717432	0.6000000000000001	HIV Coinfection	Amyotrophic Lateral Sclerosis	Malignant neoplasm of stomach	Stomach Carcinoma			chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPS14	Direct	1.63979091638833	0.0067456839573513	1.63979091638833	0.0067456839573513	1.39626713709566	0.0168597937172759	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum	nucleus	cytoplasm	1.0	0.9997263856254324	-0.05	HIV Coinfection	Amyotrophic Lateral Sclerosis	5q-syndrome	Myelodysplastic Syndrome with Isolated del(5q)	-	miscellaneous	chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPS15	RNA shielded	1.55417630787537	0.0177525348276021	1.55417630787537	0.0177525348276021	1.55417630787537	0.0177525348276021	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum	nucleus	cytoplasm	1.0	0.9991921218292058	1.19	HIV Coinfection	Amyotrophic Lateral Sclerosis	Chronic Lymphocytic Leukemia	Small Lymphocytic Lymphoma			chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPS2	RNA mediated	1.97482939404822	0.0073902711172364	1.97482939404822	0.0073902711172364	1.97482939404822	0.0073902711172364	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum	nucleus	cytoplasm	1.0	1.0	3.66	HIV Coinfection	Amyotrophic Lateral Sclerosis	Atrial Fibrillation	Paroxysmal atrial fibrillation	cytoplasmic ribonucleoprotein granule	miscellaneous	chromatin, nucleoplasm	chromatin	 cytoplasmic ribonucleoprotein granule
ALYREF	ALYREF	RPS23	Direct	1.7347386658461	0.0125526223349731	1.41912553668581	0.0337044847133037	1.7347386658461	0.0125526223349731	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum	nucleus	cytoplasm	1.0	1.0	-0.87	HIV Coinfection	Amyotrophic Lateral Sclerosis	BRACHYCEPHALY, TRICHOMEGALY, AND DEVELOPMENTAL DELAY	Microcephaly	-	miscellaneous	chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPS26	Direct	1.90508091016522	0.011895566104426	1.58774759689438	0.034023996384704	1.90508091016522	0.011895566104426	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum	nucleus	cytoplasm	1.0	0.9994780005509736		HIV Coinfection	Amyotrophic Lateral Sclerosis	Diamond-Blackfan Anemia 10	Cleft Palate			chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPS3A	Direct	1.77165629114041	0.0125526223349731	1.62379257116776	0.0300661977970578	1.77165629114041	0.0125526223349731	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum;Nucleoli	nucleus	nucleus&cytoplasm	1.0	0.9997370804791058	-0.27	HIV Coinfection	Amyotrophic Lateral Sclerosis	Alzheimer's Disease	Vasculitis	cytoplasmic ribonucleoprotein granule	cytoplasmic ribonucleoprotein granule	chromatin, nucleoplasm	chromatin	 cytoplasmic stress granule
ALYREF	ALYREF	RPS6	RNA shielded	1.6387161704982	0.018121069453335	1.6387161704982	0.018121069453335	1.6387161704982	0.018121069453335	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum	nucleus	cytoplasm	1.0	1.0	0.18	HIV Coinfection	Amyotrophic Lateral Sclerosis	Malignant neoplasm of breast	Breast Carcinoma	-	miscellaneous	chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPS8	RNA shielded	1.93839832431914	0.0122860389582089	1.93839832431914	0.0122860389582089	1.93839832431914	0.0122860389582089	False		False		False	False		False		False	export	False	False				Nuclear speckles	Cytosol;Endoplasmic reticulum	nucleus	cytoplasm	1.0	1.0	0.68	HIV Coinfection	Amyotrophic Lateral Sclerosis	Malignant neoplasm of breast	Parkinson Disease	-	miscellaneous	chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RPS9	RNA shielded	1.76935301437604	0.0173905847880658	1.76935301437604	0.0173905847880658	1.76935301437604	0.0173905847880658	False		False		False	False		False		False	export	False	False				Nuclear speckles		nucleus		1.0	1.0	1.02	HIV Coinfection	Amyotrophic Lateral Sclerosis	Malignant neoplasm of breast	Liver Failure	-	miscellaneous	chromatin, nucleoplasm	chromatin	
ALYREF	ALYREF	RSL1D1	RNA shielded	1.56604705839397	0.0120244834451442	1.56604705839397	0.0120244834451442	1.56604705839397	0.0120244834451442	False		False		False	False		False		False	export	False	False				Nuclear speckles	Nucleoli	nucleus	nucleus	1.0	0.9991013498873615	0.96	HIV Coinfection	Amyotrophic Lateral Sclerosis	Adolescent idiopathic scoliosis	SCOLIOSIS, ISOLATED, SUSCEPTIBILITY TO, 3	splicing speckles, nucleolus	nucleolus	chromatin, nucleoplasm	chromatin	 nucleolus
ALYREF	ALYREF	SURF6	RNA shielded	1.51722577032603	0.0093737343245101	1.51722577032603	0.0093737343245101	1.51722577032603	0.0093737343245101	False		False		False	False		False		False	export	False	False				Nuclear speckles	Nucleoli	nucleus	nucleus	1.0	0.9988884448053584	0.81	HIV Coinfection	Amyotrophic Lateral Sclerosis	Epithelial ovarian cancer	Carcinoma, Ovarian Epithelial	splicing speckles, nucleolus	nucleolus	chromatin, nucleoplasm	chromatin	 nucleolus
BUD13	BUD13	ACIN1	RNA shielded	2.39858783159682	0.007333295881029	2.39858783159682	0.007333295881029	2.39858783159682	0.007333295881029	True	Spliceosome	False		False	False		False		True	splicing	True	False	3652.0			Nucleoplasm	Nucleoplasm	nucleus	nucleus			2.61	Metabolic Syndrome X	Influenza due to Influenza A virus subtype H1N1	Colorectal Carcinoma	Adolescent idiopathic scoliosis	splicing speckles, nucleolus	nuclear body	splicing speckles, nucleolus	nuclear body	
BUD13	BUD13	AURKAIP1	RNA shielded	1.7336808233919	0.022064210496691	1.7336808233919	0.022064210496691	1.7336808233919	0.022064210496691	False		False		False	False		False		False	splicing	True	False	3652.0			Nucleoplasm	Mitochondria;Nucleoplasm	nucleus	nucleus&cytoplasm	0.0	0.9823071683587618	0.79	Metabolic Syndrome X	Influenza due to Influenza A virus subtype H1N1	No Disgenet record	No Disgenet record			splicing speckles, nucleolus	nuclear body	
BUD13	BUD13	BCAS2	RNA shielded	1.97536951215593	0.0039483878670386	1.97536951215593	0.0039483878670386	1.97536951215593	0.0039483878670386	True	Spliceosome	False		False	False		False		True	splicing	True	False	3652.0			Nucleoplasm	Centrosome;Nuclear speckles	nucleus	nucleus&cytoplasm	0.0	0.9731300971451964	-1.6	Metabolic Syndrome X	Influenza due to Influenza A virus subtype H1N1	Colorectal Carcinoma	Diffuse Large B-Cell Lymphoma	spliceosomal complex I	miscellaneous	splicing speckles, nucleolus	nuclear body	 small nuclear ribonucleoprotein complex
BUD13	BUD13	BCLAF1	Direct	1.96566932550915	0.0197971866651041	2.04517629267042	0.0283243823476293	1.96566932550915	0.0197971866651041	False		False		False	False		False		False	splicing	True	True	3652.0	4570.0	1815.0	Nucleoplasm	Nuclear speckles	nucleus	nucleus	1.0	1.0	4.68	Metabolic Syndrome X	Influenza due to Influenza A virus subtype H1N1	Small cell carcinoma of lung	Acute monocytic leukemia	splicing speckles, nucleolus	nuclear body	splicing speckles, nucleolus	nuclear body	 nucleus
BUD13	BUD13	BRIX1	RNA shielded	1.64559420620578	0.0141123690076349	1.64559420620578	0.0141123690076349	1.64559420620578	0.0141123690076349	False		False		False	False		False		False	splicing	True	False	3652.0			Nucleoplasm	Nucleoli	nucleus	nucleus	1.0	0.9984712359279933	-1.06	Metabolic Syndrome X	Influenza due to Influenza A virus subtype H1N1	No Disgenet record	No Disgenet record	no prediction	miscellaneous	splicing speckles, nucleolus	nuclear body	 nucleolus
BUD13	BUD13	BUD13	Direct	3.98176959548422	0.0030770608638059	3.98176959548422	0.0030770608638059	2.07262282413651	0.0051312541836041	True	Spliceosome	False		False	False		False		True	splicing	True	True	3652.0	3652.0	3652.0	Nucleoplasm	Nucleoplasm	nucleus	nucleus	1.0	0.9976768726791502	3.17	Metabolic Syndrome X	Influenza due to Influenza A virus subtype H1N1	Metabolic Syndrome X	Influenza due to Influenza A virus subtype H1N1	splicing speckles, nucleolus	nuclear body	splicing speckles, nucleolus	nuclear body	 nucleus
